http://purl.org/dc/elements/1.1/identifier|http://opendata.cs.pub.ro/property/ro/inventoryNumber
http://purl.org/dc/elements/1.1/description|http://opendata.cs.pub.ro/property/ro/displayState
http://purl.org/dc/elements/1.1/description|http://opendata.cs.pub.ro/property/ro/overallDescription
http://purl.org/dc/elements/1.1/description|http://dbpedia.org/page/dimensions
