(1)838|(1)838|[]
(1)911|(1)911|[]
(1)912|(1)912|[]
(1)921|(1)921|[]
(1)924|(1)924|[]
(1)926|(1)926|[]
(1)927|(1)927|[]
(1)930|(1)930|[]
(1)931|(1)931|[]
(1)932|(1)932|[]
(1)935|(1)935|[]
(1)937|(1)937|[]
(1)938|(1)938|[]
(15)80|(15)80|[https://dbpedia.org/page/1st_century]
(16)98|(16)98|[https://dbpedia.org/page/1st_century]
(17)70|(17)70|[https://dbpedia.org/page/1st_century]
(1789 - 1797)|(1789 - 1797)|[https://dbpedia.org/page/18th_century]
(18)96|(18)96|[https://dbpedia.org/page/1st_century]
(1871 - 1956)|(1871 - 1956)|[https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century]
(19) 14|(19) 14|[https://dbpedia.org/page/1st_century]
(19)08|(19)08|[https://dbpedia.org/page/1st_century]
(19)27|(19)27|[https://dbpedia.org/page/1st_century]
(19)28|(19)28|[https://dbpedia.org/page/1st_century]
(19)38|(19)38|[https://dbpedia.org/page/1st_century]
(19)45|(19)45|[https://dbpedia.org/page/1st_century]
(fals după) 1906|(fals dupa) 1906|[https://dbpedia.org/page/20th_century]
(sec. xviii ?)|(sec. xviii ?)|[https://dbpedia.org/page/18th_century]
-|-|[]
1924|1924|[https://dbpedia.org/page/20th_century]
1925-04-03|1925-04-03|[https://dbpedia.org/page/20th_century]
1925-04-16|1925-04-16|[https://dbpedia.org/page/20th_century]
1925-06-23|1925-06-23|[https://dbpedia.org/page/20th_century]
1925-07-17|1925-07-17|[https://dbpedia.org/page/20th_century]
1925-07-25|1925-07-25|[https://dbpedia.org/page/20th_century]
1925-08-01|1925-08-01|[https://dbpedia.org/page/20th_century]
1925-08-03|1925-08-03|[https://dbpedia.org/page/20th_century]
1925-08-16|1925-08-16|[https://dbpedia.org/page/20th_century]
1925-08-18|1925-08-18|[https://dbpedia.org/page/20th_century]
1925-10-16|1925-10-16|[https://dbpedia.org/page/20th_century]
1925-1926|1925-1926|[https://dbpedia.org/page/20th_century]
1925-1927|1925-1927|[https://dbpedia.org/page/20th_century]
1925-1930|1925-1930|[https://dbpedia.org/page/20th_century]
1925-1940?|1925-1940?|[https://dbpedia.org/page/20th_century]
1925?|1925?|[https://dbpedia.org/page/20th_century]
1925|1925|[https://dbpedia.org/page/20th_century]
1926-01-01|1926-01-01|[https://dbpedia.org/page/20th_century]
1926-04-20|1926-04-20|[https://dbpedia.org/page/20th_century]
1926-05-16|1926-05-16|[https://dbpedia.org/page/20th_century]
1926-05-20|1926-05-20|[https://dbpedia.org/page/20th_century]
1926-05-22|1926-05-22|[https://dbpedia.org/page/20th_century]
1926-05-24|1926-05-24|[https://dbpedia.org/page/20th_century]
1926-05-28|1926-05-28|[https://dbpedia.org/page/20th_century]
1926-06-02|1926-06-02|[https://dbpedia.org/page/20th_century]
1926-06-04|1926-06-04|[https://dbpedia.org/page/20th_century]
1926-06-14|1926-06-14|[https://dbpedia.org/page/20th_century]
1926-06-15|1926-06-15|[https://dbpedia.org/page/20th_century]
1926-06-17|1926-06-17|[https://dbpedia.org/page/20th_century]
1926-06-18|1926-06-18|[https://dbpedia.org/page/20th_century]
1926-06-19|1926-06-19|[https://dbpedia.org/page/20th_century]
1926-06-22|1926-06-22|[https://dbpedia.org/page/20th_century]
1926-06-27|1926-06-27|[https://dbpedia.org/page/20th_century]
1926-06-28|1926-06-28|[https://dbpedia.org/page/20th_century]
1926-07-01|1926-07-01|[https://dbpedia.org/page/20th_century]
1926-07-02|1926-07-02|[https://dbpedia.org/page/20th_century]
1926-07-05|1926-07-05|[https://dbpedia.org/page/20th_century]
1926-07-13|1926-07-13|[https://dbpedia.org/page/20th_century]
1926-07-18|1926-07-18|[https://dbpedia.org/page/20th_century]
1926-07-25|1926-07-25|[https://dbpedia.org/page/20th_century]
1926-07-26|1926-07-26|[https://dbpedia.org/page/20th_century]
1926-07-28|1926-07-28|[https://dbpedia.org/page/20th_century]
1926-07-30|1926-07-30|[https://dbpedia.org/page/20th_century]
1926-08-12|1926-08-12|[https://dbpedia.org/page/20th_century]
1926-08-17|1926-08-17|[https://dbpedia.org/page/20th_century]
1926-08-30|1926-08-30|[https://dbpedia.org/page/20th_century]
1926-09-02|1926-09-02|[https://dbpedia.org/page/20th_century]
1926-09-04|1926-09-04|[https://dbpedia.org/page/20th_century]
1926-09-16|1926-09-16|[https://dbpedia.org/page/20th_century]
1926-09-26|1926-09-26|[https://dbpedia.org/page/20th_century]
1926-10-24|1926-10-24|[https://dbpedia.org/page/20th_century]
1926-1927|1926-1927|[https://dbpedia.org/page/20th_century]
1926-1928|1926-1928|[https://dbpedia.org/page/20th_century]
1926-1935|1926-1935|[https://dbpedia.org/page/20th_century]
1926?|1926?|[https://dbpedia.org/page/20th_century]
1926|1926|[https://dbpedia.org/page/20th_century]
1927 (?)|1927 (?)|[https://dbpedia.org/page/20th_century]
1927 - 1928|1927 - 1928|[https://dbpedia.org/page/20th_century]
1927 - 1929|1927 - 1929|[https://dbpedia.org/page/20th_century]
1927-03-01|1927-03-01|[https://dbpedia.org/page/20th_century]
1927-03-22|1927-03-22|[https://dbpedia.org/page/20th_century]
1927-04-02|1927-04-02|[https://dbpedia.org/page/20th_century]
1927-04-08|1927-04-08|[https://dbpedia.org/page/20th_century]
1927-04-11|1927-04-11|[https://dbpedia.org/page/20th_century]
1927-06-18|1927-06-18|[https://dbpedia.org/page/20th_century]
1927-06-23|1927-06-23|[https://dbpedia.org/page/20th_century]
1927-06-25|1927-06-25|[https://dbpedia.org/page/20th_century]
1927-06-30|1927-06-30|[https://dbpedia.org/page/20th_century]
1927-07-06|1927-07-06|[https://dbpedia.org/page/20th_century]
1927-07-17|1927-07-17|[https://dbpedia.org/page/20th_century]
1927-07-25|1927-07-25|[https://dbpedia.org/page/20th_century]
1927-07-27|1927-07-27|[https://dbpedia.org/page/20th_century]
1927-07-29|1927-07-29|[https://dbpedia.org/page/20th_century]
1927-07-31|1927-07-31|[https://dbpedia.org/page/20th_century]
1927-08-29|1927-08-29|[https://dbpedia.org/page/20th_century]
1927-09-07|1927-09-07|[https://dbpedia.org/page/20th_century]
1927-09-08|1927-09-08|[https://dbpedia.org/page/20th_century]
1927-09-24|1927-09-24|[https://dbpedia.org/page/20th_century]
1927-09-29|1927-09-29|[https://dbpedia.org/page/20th_century]
1927-10-07|1927-10-07|[https://dbpedia.org/page/20th_century]
1927-10-08|1927-10-08|[https://dbpedia.org/page/20th_century]
1927-10-10|1927-10-10|[https://dbpedia.org/page/20th_century]
1927-10-14|1927-10-14|[https://dbpedia.org/page/20th_century]
1927-10-27|1927-10-27|[https://dbpedia.org/page/20th_century]
1927-1928|1927-1928|[https://dbpedia.org/page/20th_century]
1927|1927|[https://dbpedia.org/page/20th_century]
1928 (?)|1928 (?)|[https://dbpedia.org/page/20th_century]
1928 - 1932|1928 - 1932|[https://dbpedia.org/page/20th_century]
1928 august 08|1928 august 08|[https://dbpedia.org/page/20th_century]
1928-02-20|1928-02-20|[https://dbpedia.org/page/20th_century]
1928-04-06|1928-04-06|[https://dbpedia.org/page/20th_century]
1928-06-05|1928-06-05|[https://dbpedia.org/page/20th_century]
1928-06-12|1928-06-12|[https://dbpedia.org/page/20th_century]
1928-06-18|1928-06-18|[https://dbpedia.org/page/20th_century]
1928-06-20|1928-06-20|[https://dbpedia.org/page/20th_century]
1928-06-22|1928-06-22|[https://dbpedia.org/page/20th_century]
1928-06-30|1928-06-30|[https://dbpedia.org/page/20th_century]
1928-07-01|1928-07-01|[https://dbpedia.org/page/20th_century]
1928-07-06|1928-07-06|[https://dbpedia.org/page/20th_century]
1928-07-10|1928-07-10|[https://dbpedia.org/page/20th_century]
1928-07-11|1928-07-11|[https://dbpedia.org/page/20th_century]
1928-07-12|1928-07-12|[https://dbpedia.org/page/20th_century]
1928-07-13|1928-07-13|[https://dbpedia.org/page/20th_century]
1928-07-14|1928-07-14|[https://dbpedia.org/page/20th_century]
1928-07-15|1928-07-15|[https://dbpedia.org/page/20th_century]
1928-07-17|1928-07-17|[https://dbpedia.org/page/20th_century]
1928-07-18|1928-07-18|[https://dbpedia.org/page/20th_century]
1928-07-19|1928-07-19|[https://dbpedia.org/page/20th_century]
1928-07-20|1928-07-20|[https://dbpedia.org/page/20th_century]
1928-07-23|1928-07-23|[https://dbpedia.org/page/20th_century]
1928-07-26|1928-07-26|[https://dbpedia.org/page/20th_century]
1928-07-27|1928-07-27|[https://dbpedia.org/page/20th_century]
1928-08-12|1928-08-12|[https://dbpedia.org/page/20th_century]
1928-08-14|1928-08-14|[https://dbpedia.org/page/20th_century]
1928-08-25|1928-08-25|[https://dbpedia.org/page/20th_century]
1928-08-28|1928-08-28|[https://dbpedia.org/page/20th_century]
1928-09-08|1928-09-08|[https://dbpedia.org/page/20th_century]
1928-10-05|1928-10-05|[https://dbpedia.org/page/20th_century]
1928-1929|1928-1929|[https://dbpedia.org/page/20th_century]
1928-1932?|1928-1932?|[https://dbpedia.org/page/20th_century]
1928|1928|[https://dbpedia.org/page/20th_century]
1929-01-01|1929-01-01|[https://dbpedia.org/page/20th_century]
1929-03-31|1929-03-31|[https://dbpedia.org/page/20th_century]
1929-06-17|1929-06-17|[https://dbpedia.org/page/20th_century]
1929-06-18|1929-06-18|[https://dbpedia.org/page/20th_century]
1929-06-19|1929-06-19|[https://dbpedia.org/page/20th_century]
1929-06-20|1929-06-20|[https://dbpedia.org/page/20th_century]
1929-06-22|1929-06-22|[https://dbpedia.org/page/20th_century]
1929-06-25|1929-06-25|[https://dbpedia.org/page/20th_century]
1929-06-26|1929-06-26|[https://dbpedia.org/page/20th_century]
1929-06-27|1929-06-27|[https://dbpedia.org/page/20th_century]
1929-06-28|1929-06-28|[https://dbpedia.org/page/20th_century]
1929-06-29|1929-06-29|[https://dbpedia.org/page/20th_century]
1929-06-30|1929-06-30|[https://dbpedia.org/page/20th_century]
1929-07-01|1929-07-01|[https://dbpedia.org/page/20th_century]
1929-07-02|1929-07-02|[https://dbpedia.org/page/20th_century]
1929-07-05|1929-07-05|[https://dbpedia.org/page/20th_century]
1929-07-06|1929-07-06|[https://dbpedia.org/page/20th_century]
1929-07-11|1929-07-11|[https://dbpedia.org/page/20th_century]
1929-07-12|1929-07-12|[https://dbpedia.org/page/20th_century]
1929-07-30|1929-07-30|[https://dbpedia.org/page/20th_century]
1929-08-03|1929-08-03|[https://dbpedia.org/page/20th_century]
1929-08-29|1929-08-29|[https://dbpedia.org/page/20th_century]
1929-10-06|1929-10-06|[https://dbpedia.org/page/20th_century]
1929-1930|1929-1930|[https://dbpedia.org/page/20th_century]
1929-1934|1929-1934|[https://dbpedia.org/page/20th_century]
1929|1929|[https://dbpedia.org/page/20th_century]
193 p. chr.|193 __AD__|[https://dbpedia.org/page/2nd_century]
193 p.chr.|193 __AD__|[https://dbpedia.org/page/2nd_century]
193(8) ?|193(8) ?|[]
1930 (?)|1930 (?)|[https://dbpedia.org/page/20th_century]
1930 - 1935|1930 - 1935|[https://dbpedia.org/page/20th_century]
1930 ianuarie|1930 ianuarie|[https://dbpedia.org/page/20th_century]
1930-04-15|1930-04-15|[https://dbpedia.org/page/20th_century]
1930-05-19|1930-05-19|[https://dbpedia.org/page/20th_century]
1930-05-21|1930-05-21|[https://dbpedia.org/page/20th_century]
1930-05-26|1930-05-26|[https://dbpedia.org/page/20th_century]
1930-06-18|1930-06-18|[https://dbpedia.org/page/20th_century]
1930-06-22|1930-06-22|[https://dbpedia.org/page/20th_century]
1930-06-26|1930-06-26|[https://dbpedia.org/page/20th_century]
1930-06-27|1930-06-27|[https://dbpedia.org/page/20th_century]
1930-06-30|1930-06-30|[https://dbpedia.org/page/20th_century]
1930-07-01|1930-07-01|[https://dbpedia.org/page/20th_century]
1930-07-02|1930-07-02|[https://dbpedia.org/page/20th_century]
1930-07-14|1930-07-14|[https://dbpedia.org/page/20th_century]
1930-07-18|1930-07-18|[https://dbpedia.org/page/20th_century]
1930-07-19|1930-07-19|[https://dbpedia.org/page/20th_century]
1930-07-20|1930-07-20|[https://dbpedia.org/page/20th_century]
1930-07-22|1930-07-22|[https://dbpedia.org/page/20th_century]
1930-07-24|1930-07-24|[https://dbpedia.org/page/20th_century]
1930-08-20|1930-08-20|[https://dbpedia.org/page/20th_century]
1930-08-24|1930-08-24|[https://dbpedia.org/page/20th_century]
1930-08-26|1930-08-26|[https://dbpedia.org/page/20th_century]
1930-08-27|1930-08-27|[https://dbpedia.org/page/20th_century]
1930-08-28|1930-08-28|[https://dbpedia.org/page/20th_century]
1930-09-06|1930-09-06|[https://dbpedia.org/page/20th_century]
1930-09-16|1930-09-16|[https://dbpedia.org/page/20th_century]
1930-09-20|1930-09-20|[https://dbpedia.org/page/20th_century]
1930-09-21|1930-09-21|[https://dbpedia.org/page/20th_century]
1930-10-07|1930-10-07|[https://dbpedia.org/page/20th_century]
1930-10-14|1930-10-14|[https://dbpedia.org/page/20th_century]
1930-11-10|1930-11-10|[https://dbpedia.org/page/20th_century]
1930-12-30|1930-12-30|[https://dbpedia.org/page/20th_century]
1930-1935|1930-1935|[https://dbpedia.org/page/20th_century]
1930-1937|1930-1937|[https://dbpedia.org/page/20th_century]
1930-1940|1930-1940|[https://dbpedia.org/page/20th_century]
1930-1946|1930-1946|[https://dbpedia.org/page/20th_century]
1930?|1930?|[https://dbpedia.org/page/20th_century]
1930|1930|[https://dbpedia.org/page/20th_century]
1931-01-01|1931-01-01|[https://dbpedia.org/page/20th_century]
1931-05-19|1931-05-19|[https://dbpedia.org/page/20th_century]
1931-05-26|1931-05-26|[https://dbpedia.org/page/20th_century]
1931-06-12 - 1931-06-19|1931-06-12 - 1931-06-19|[https://dbpedia.org/page/20th_century]
1931-06-13|1931-06-13|[https://dbpedia.org/page/20th_century]
1931-06-16|1931-06-16|[https://dbpedia.org/page/20th_century]
1931-07-02|1931-07-02|[https://dbpedia.org/page/20th_century]
1931-07-06 - 1931-07-07|1931-07-06 - 1931-07-07|[https://dbpedia.org/page/20th_century]
1931-07-06|1931-07-06|[https://dbpedia.org/page/20th_century]
1931-07-08|1931-07-08|[https://dbpedia.org/page/20th_century]
1931-07-15|1931-07-15|[https://dbpedia.org/page/20th_century]
1931-07-16|1931-07-16|[https://dbpedia.org/page/20th_century]
1931-07-17|1931-07-17|[https://dbpedia.org/page/20th_century]
1931-07-19|1931-07-19|[https://dbpedia.org/page/20th_century]
1931-07-20|1931-07-20|[https://dbpedia.org/page/20th_century]
1931-07-24|1931-07-24|[https://dbpedia.org/page/20th_century]
1931-07-25|1931-07-25|[https://dbpedia.org/page/20th_century]
1931-07-27|1931-07-27|[https://dbpedia.org/page/20th_century]
1931-07-28|1931-07-28|[https://dbpedia.org/page/20th_century]
1931-08-06|1931-08-06|[https://dbpedia.org/page/20th_century]
1931-09-06|1931-09-06|[https://dbpedia.org/page/20th_century]
1931-09-11|1931-09-11|[https://dbpedia.org/page/20th_century]
1931-1933|1931-1933|[https://dbpedia.org/page/20th_century]
1931|1931|[https://dbpedia.org/page/20th_century]
1932-04-27|1932-04-27|[https://dbpedia.org/page/20th_century]
1932-04-28|1932-04-28|[https://dbpedia.org/page/20th_century]
1932-05-23|1932-05-23|[https://dbpedia.org/page/20th_century]
1932-05-27|1932-05-27|[https://dbpedia.org/page/20th_century]
1932-05-29|1932-05-29|[https://dbpedia.org/page/20th_century]
1932-06-08|1932-06-08|[https://dbpedia.org/page/20th_century]
1932-06-09|1932-06-09|[https://dbpedia.org/page/20th_century]
1932-06-10|1932-06-10|[https://dbpedia.org/page/20th_century]
1932-06-11|1932-06-11|[https://dbpedia.org/page/20th_century]
1932-06-12|1932-06-12|[https://dbpedia.org/page/20th_century]
1932-06-16|1932-06-16|[https://dbpedia.org/page/20th_century]
1932-06-24|1932-06-24|[https://dbpedia.org/page/20th_century]
1932-06-29|1932-06-29|[https://dbpedia.org/page/20th_century]
1932-07-02|1932-07-02|[https://dbpedia.org/page/20th_century]
1932-07-10|1932-07-10|[https://dbpedia.org/page/20th_century]
1932-07-16|1932-07-16|[https://dbpedia.org/page/20th_century]
1932-07-23|1932-07-23|[https://dbpedia.org/page/20th_century]
1932-07-25|1932-07-25|[https://dbpedia.org/page/20th_century]
1932-07-27|1932-07-27|[https://dbpedia.org/page/20th_century]
1932-07-28|1932-07-28|[https://dbpedia.org/page/20th_century]
1932-07-29|1932-07-29|[https://dbpedia.org/page/20th_century]
1932-07-30|1932-07-30|[https://dbpedia.org/page/20th_century]
1932-08-01|1932-08-01|[https://dbpedia.org/page/20th_century]
1932-08-02|1932-08-02|[https://dbpedia.org/page/20th_century]
1932-08-09|1932-08-09|[https://dbpedia.org/page/20th_century]
1932-08-11|1932-08-11|[https://dbpedia.org/page/20th_century]
1932-08-27|1932-08-27|[https://dbpedia.org/page/20th_century]
1932-08-29|1932-08-29|[https://dbpedia.org/page/20th_century]
1932-09-06|1932-09-06|[https://dbpedia.org/page/20th_century]
1932-09-07|1932-09-07|[https://dbpedia.org/page/20th_century]
1932-09-08|1932-09-08|[https://dbpedia.org/page/20th_century]
1932-09-10|1932-09-10|[https://dbpedia.org/page/20th_century]
1932-09-25|1932-09-25|[https://dbpedia.org/page/20th_century]
1932-10-20|1932-10-20|[https://dbpedia.org/page/20th_century]
1932-1933?|1932-1933?|[https://dbpedia.org/page/20th_century]
1932-1933|1932-1933|[https://dbpedia.org/page/20th_century]
1932?|1932?|[https://dbpedia.org/page/20th_century]
1932|1932|[https://dbpedia.org/page/20th_century]
1933 ?|1933 ?|[https://dbpedia.org/page/20th_century]
1933-01-01|1933-01-01|[https://dbpedia.org/page/20th_century]
1933-03-01|1933-03-01|[https://dbpedia.org/page/20th_century]
1933-03-10|1933-03-10|[https://dbpedia.org/page/20th_century]
1933-05-07|1933-05-07|[https://dbpedia.org/page/20th_century]
1933-05-17|1933-05-17|[https://dbpedia.org/page/20th_century]
1933-05-19|1933-05-19|[https://dbpedia.org/page/20th_century]
1933-06-07|1933-06-07|[https://dbpedia.org/page/20th_century]
1933-06-22|1933-06-22|[https://dbpedia.org/page/20th_century]
1933-06-25|1933-06-25|[https://dbpedia.org/page/20th_century]
1933-06-28|1933-06-28|[https://dbpedia.org/page/20th_century]
1933-07-16|1933-07-16|[https://dbpedia.org/page/20th_century]
1933-07-18|1933-07-18|[https://dbpedia.org/page/20th_century]
1933-08-08|1933-08-08|[https://dbpedia.org/page/20th_century]
1933-08-18|1933-08-18|[https://dbpedia.org/page/20th_century]
1933-08-19|1933-08-19|[https://dbpedia.org/page/20th_century]
1933-09-07|1933-09-07|[https://dbpedia.org/page/20th_century]
1933?|1933?|[https://dbpedia.org/page/20th_century]
1933|1933|[https://dbpedia.org/page/20th_century]
1934 (?)|1934 (?)|[https://dbpedia.org/page/20th_century]
1934-01-01|1934-01-01|[https://dbpedia.org/page/20th_century]
1934-04-11|1934-04-11|[https://dbpedia.org/page/20th_century]
1934-05-29|1934-05-29|[https://dbpedia.org/page/20th_century]
1934-05-30|1934-05-30|[https://dbpedia.org/page/20th_century]
1934-06-01|1934-06-01|[https://dbpedia.org/page/20th_century]
1934-06-03|1934-06-03|[https://dbpedia.org/page/20th_century]
1934-06-07|1934-06-07|[https://dbpedia.org/page/20th_century]
1934-06-09|1934-06-09|[https://dbpedia.org/page/20th_century]
1934-06-10|1934-06-10|[https://dbpedia.org/page/20th_century]
1934-06-14|1934-06-14|[https://dbpedia.org/page/20th_century]
1934-06-18|1934-06-18|[https://dbpedia.org/page/20th_century]
1934-06-19|1934-06-19|[https://dbpedia.org/page/20th_century]
1934-06-22|1934-06-22|[https://dbpedia.org/page/20th_century]
1934-06-24|1934-06-24|[https://dbpedia.org/page/20th_century]
1934-07-01|1934-07-01|[https://dbpedia.org/page/20th_century]
1934-07-02|1934-07-02|[https://dbpedia.org/page/20th_century]
1934-07-04|1934-07-04|[https://dbpedia.org/page/20th_century]
1934-07-05|1934-07-05|[https://dbpedia.org/page/20th_century]
1934-07-07|1934-07-07|[https://dbpedia.org/page/20th_century]
1934-07-09|1934-07-09|[https://dbpedia.org/page/20th_century]
1934-07-10|1934-07-10|[https://dbpedia.org/page/20th_century]
1934-07-11|1934-07-11|[https://dbpedia.org/page/20th_century]
1934-07-14|1934-07-14|[https://dbpedia.org/page/20th_century]
1934-07-19|1934-07-19|[https://dbpedia.org/page/20th_century]
1934-07-21|1934-07-21|[https://dbpedia.org/page/20th_century]
1934-07-23|1934-07-23|[https://dbpedia.org/page/20th_century]
1934-07-28|1934-07-28|[https://dbpedia.org/page/20th_century]
1934-08-03|1934-08-03|[https://dbpedia.org/page/20th_century]
1934-08-04|1934-08-04|[https://dbpedia.org/page/20th_century]
1934-08-05|1934-08-05|[https://dbpedia.org/page/20th_century]
1934-08-06|1934-08-06|[https://dbpedia.org/page/20th_century]
1934-08-08|1934-08-08|[https://dbpedia.org/page/20th_century]
1934-08-09|1934-08-09|[https://dbpedia.org/page/20th_century]
1934-08-11|1934-08-11|[https://dbpedia.org/page/20th_century]
1934-08-27|1934-08-27|[https://dbpedia.org/page/20th_century]
1934-09-21|1934-09-21|[https://dbpedia.org/page/20th_century]
1934-10-13|1934-10-13|[https://dbpedia.org/page/20th_century]
1934-1935|1934-1935|[https://dbpedia.org/page/20th_century]
1934-1940?|1934-1940?|[https://dbpedia.org/page/20th_century]
1934?|1934?|[https://dbpedia.org/page/20th_century]
1934|1934|[https://dbpedia.org/page/20th_century]
1935 - 1937|1935 - 1937|[https://dbpedia.org/page/20th_century]
1935-01-01|1935-01-01|[https://dbpedia.org/page/20th_century]
1935-05-30|1935-05-30|[https://dbpedia.org/page/20th_century]
1935-05-31|1935-05-31|[https://dbpedia.org/page/20th_century]
1935-06-21|1935-06-21|[https://dbpedia.org/page/20th_century]
1935-06-26|1935-06-26|[https://dbpedia.org/page/20th_century]
1935-07-01|1935-07-01|[https://dbpedia.org/page/20th_century]
1935-07-07|1935-07-07|[https://dbpedia.org/page/20th_century]
1935-07-26|1935-07-26|[https://dbpedia.org/page/20th_century]
1935-08-13|1935-08-13|[https://dbpedia.org/page/20th_century]
1935-08-18|1935-08-18|[https://dbpedia.org/page/20th_century]
1935-08-19|1935-08-19|[https://dbpedia.org/page/20th_century]
1935-08-20|1935-08-20|[https://dbpedia.org/page/20th_century]
1935-08-25|1935-08-25|[https://dbpedia.org/page/20th_century]
1935-08-27|1935-08-27|[https://dbpedia.org/page/20th_century]
1935-08-28|1935-08-28|[https://dbpedia.org/page/20th_century]
1935-08-31|1935-08-31|[https://dbpedia.org/page/20th_century]
1935-09-01|1935-09-01|[https://dbpedia.org/page/20th_century]
1935-09-05|1935-09-05|[https://dbpedia.org/page/20th_century]
1935-09-08|1935-09-08|[https://dbpedia.org/page/20th_century]
1935-09-10|1935-09-10|[https://dbpedia.org/page/20th_century]
1935-09-20|1935-09-20|[https://dbpedia.org/page/20th_century]
1935-09-21|1935-09-21|[https://dbpedia.org/page/20th_century]
1935-09-22|1935-09-22|[https://dbpedia.org/page/20th_century]
1935-1936?|1935-1936?|[https://dbpedia.org/page/20th_century]
1935-1937|1935-1937|[https://dbpedia.org/page/20th_century]
1935-1954 ?|1935-1954 ?|[https://dbpedia.org/page/20th_century]
1935?|1935?|[https://dbpedia.org/page/20th_century]
1935|1935|[https://dbpedia.org/page/20th_century]
1936 (?)|1936 (?)|[https://dbpedia.org/page/20th_century]
1936-05-24|1936-05-24|[https://dbpedia.org/page/20th_century]
1936-06-06|1936-06-06|[https://dbpedia.org/page/20th_century]
1936-06-15|1936-06-15|[https://dbpedia.org/page/20th_century]
1936-06-20|1936-06-20|[https://dbpedia.org/page/20th_century]
1936-06-22|1936-06-22|[https://dbpedia.org/page/20th_century]
1936-06-26|1936-06-26|[https://dbpedia.org/page/20th_century]
1936-06-27|1936-06-27|[https://dbpedia.org/page/20th_century]
1936-06-28|1936-06-28|[https://dbpedia.org/page/20th_century]
1936-07-02|1936-07-02|[https://dbpedia.org/page/20th_century]
1936-07-06|1936-07-06|[https://dbpedia.org/page/20th_century]
1936-07-07|1936-07-07|[https://dbpedia.org/page/20th_century]
1936-07-10|1936-07-10|[https://dbpedia.org/page/20th_century]
1936-07-12|1936-07-12|[https://dbpedia.org/page/20th_century]
1936-07-18|1936-07-18|[https://dbpedia.org/page/20th_century]
1936-07-19|1936-07-19|[https://dbpedia.org/page/20th_century]
1936-07-26|1936-07-26|[https://dbpedia.org/page/20th_century]
1936-08-02|1936-08-02|[https://dbpedia.org/page/20th_century]
1936-08-04|1936-08-04|[https://dbpedia.org/page/20th_century]
1936-08-10|1936-08-10|[https://dbpedia.org/page/20th_century]
1936-08-13|1936-08-13|[https://dbpedia.org/page/20th_century]
1936-08-15|1936-08-15|[https://dbpedia.org/page/20th_century]
1936-08-19|1936-08-19|[https://dbpedia.org/page/20th_century]
1936-08-22|1936-08-22|[https://dbpedia.org/page/20th_century]
1936-09-06|1936-09-06|[https://dbpedia.org/page/20th_century]
1936-09-07|1936-09-07|[https://dbpedia.org/page/20th_century]
1936-09-08|1936-09-08|[https://dbpedia.org/page/20th_century]
1936-09-21|1936-09-21|[https://dbpedia.org/page/20th_century]
1936-11-11|1936-11-11|[https://dbpedia.org/page/20th_century]
1936-1940?|1936-1940?|[https://dbpedia.org/page/20th_century]
1936?|1936?|[https://dbpedia.org/page/20th_century]
1936|1936|[https://dbpedia.org/page/20th_century]
1937 (?)|1937 (?)|[https://dbpedia.org/page/20th_century]
1937-01-01|1937-01-01|[https://dbpedia.org/page/20th_century]
1937-05-15|1937-05-15|[https://dbpedia.org/page/20th_century]
1937-05-17|1937-05-17|[https://dbpedia.org/page/20th_century]
1937-05-19|1937-05-19|[https://dbpedia.org/page/20th_century]
1937-05-21|1937-05-21|[https://dbpedia.org/page/20th_century]
1937-05-30|1937-05-30|[https://dbpedia.org/page/20th_century]
1937-06-02|1937-06-02|[https://dbpedia.org/page/20th_century]
1937-06-05|1937-06-05|[https://dbpedia.org/page/20th_century]
1937-06-07|1937-06-07|[https://dbpedia.org/page/20th_century]
1937-06-11|1937-06-11|[https://dbpedia.org/page/20th_century]
1937-06-17|1937-06-17|[https://dbpedia.org/page/20th_century]
1937-06-18|1937-06-18|[https://dbpedia.org/page/20th_century]
1937-06-28|1937-06-28|[https://dbpedia.org/page/20th_century]
1937-06-29|1937-06-29|[https://dbpedia.org/page/20th_century]
1937-07-01|1937-07-01|[https://dbpedia.org/page/20th_century]
1937-07-03|1937-07-03|[https://dbpedia.org/page/20th_century]
1937-07-09|1937-07-09|[https://dbpedia.org/page/20th_century]
1937-07-10|1937-07-10|[https://dbpedia.org/page/20th_century]
1937-07-11|1937-07-11|[https://dbpedia.org/page/20th_century]
1937-07-12|1937-07-12|[https://dbpedia.org/page/20th_century]
1937-07-14|1937-07-14|[https://dbpedia.org/page/20th_century]
1937-07-15|1937-07-15|[https://dbpedia.org/page/20th_century]
1937-07-29|1937-07-29|[https://dbpedia.org/page/20th_century]
1937-07-31|1937-07-31|[https://dbpedia.org/page/20th_century]
1937-08-01|1937-08-01|[https://dbpedia.org/page/20th_century]
1937-08-02|1937-08-02|[https://dbpedia.org/page/20th_century]
1937-08-06|1937-08-06|[https://dbpedia.org/page/20th_century]
1937-08-08|1937-08-08|[https://dbpedia.org/page/20th_century]
1937-1939?|1937-1939?|[https://dbpedia.org/page/20th_century]
1937|1937|[https://dbpedia.org/page/20th_century]
1938-01-01|1938-01-01|[https://dbpedia.org/page/20th_century]
1938-05-03|1938-05-03|[https://dbpedia.org/page/20th_century]
1938-05-16|1938-05-16|[https://dbpedia.org/page/20th_century]
1938-05-21|1938-05-21|[https://dbpedia.org/page/20th_century]
1938-05-29|1938-05-29|[https://dbpedia.org/page/20th_century]
